area,label,rdm_r
schaefer_181,181,0.05134406584823688
schaefer_182,182,0.01765333116201688
schaefer_183,183,0.03835158902061945
schaefer_184,184,0.08365919630334526
schaefer_185,185,0.09116680696532466
schaefer_186,186,0.11524638981938298
schaefer_187,187,0.11775562525109289
schaefer_188,188,-0.011279294388737145
schaefer_189,189,0.1948013399879351
schaefer_190,190,0.07379830183534054
schaefer_191,191,0.16805707290256272
schaefer_192,192,0.07492424391983311
schaefer_193,193,0.12743683352760665
schaefer_194,194,0.1416803259430661
schaefer_195,195,0.17525758185794219
schaefer_196,196,0.07522694457378216
schaefer_197,197,0.08194959808795353
schaefer_198,198,0.06283817068994253
schaefer_199,199,0.279487238839429
schaefer_200,200,0.26033311296417955
schaefer_201,201,0.17887157546549184
schaefer_202,202,0.014940995136988806
schaefer_203,203,0.13887575913574626
schaefer_204,204,0.34338981965485255
schaefer_205,205,0.0856767812377681
schaefer_206,206,0.2712804845046164
schaefer_207,207,0.0257585580578681
schaefer_208,208,0.38894232542676643
schaefer_209,209,0.19009714197050176
schaefer_210,210,0.3040068160752045
schaefer_211,211,0.23197906395930964
schaefer_212,212,0.09135288525017105
schaefer_213,213,0.38437861721944333
schaefer_214,214,-0.0022599595879370313
schaefer_215,215,0.3716432841858593
schaefer_216,216,0.12086175433899196
schaefer_217,217,0.14225713313377097
schaefer_218,218,0.3352867702298989
schaefer_219,219,0.23413891508083862
schaefer_220,220,0.13168354050830225
schaefer_221,221,0.238772722275213
schaefer_222,222,0.28471145449498064
schaefer_223,223,0.2149638174221987
schaefer_224,224,0.15303151317650132
schaefer_225,225,0.16240592182423297
schaefer_226,226,0.21849205180658826
schaefer_227,227,0.30231972733584145
schaefer_228,228,0.23313762298144097
schaefer_229,229,0.16484780126909349
schaefer_230,230,0.15105426997749363
schaefer_231,231,0.012717550616104769
schaefer_232,232,0.08056441389934486
schaefer_233,233,0.06710614719540871
schaefer_234,234,-0.02790093892362289
schaefer_235,235,0.05429410649096006
schaefer_236,236,-0.004526161798707233
schaefer_237,237,0.07209379169960387
schaefer_238,238,0.13986578409015185
schaefer_239,239,0.02772043930619705
schaefer_240,240,0.013442814076919796
schaefer_241,241,0.08721332722095991
schaefer_242,242,0.050106117990354034
schaefer_243,243,-0.0566249408254126
schaefer_244,244,0.07398987895358636
schaefer_245,245,0.14920665467794408
schaefer_246,246,0.05682459772799289
schaefer_247,247,0.11418935301265862
schaefer_248,248,0.07375893786512418
schaefer_249,249,0.06462650181526305
schaefer_250,250,0.17905880728398682
schaefer_251,251,0.0821864242965163
schaefer_252,252,0.2041544966160042
schaefer_253,253,0.06147262272777063
schaefer_254,254,0.02899611554954765
schaefer_255,255,0.12909889865842716
schaefer_256,256,0.140192651788411
schaefer_257,257,0.10128698451031233
schaefer_258,258,0.05692458717743539
schaefer_259,259,0.14436917673131536
schaefer_260,260,0.11982198872569592
schaefer_261,261,0.06923325718275407
schaefer_262,262,0.16501103724763086
schaefer_263,263,0.1365064555022503
schaefer_264,264,0.14884760256883653
schaefer_265,265,0.11586527963608345
schaefer_266,266,0.0862295785987616
schaefer_267,267,-0.011190830263762094
schaefer_268,268,0.15974563354217045
schaefer_269,269,0.1373077363281203
schaefer_270,270,0.11572477132377308
schaefer_271,271,0.20183655747789056
schaefer_272,272,0.22127960397195467
schaefer_273,273,-0.037731903092946155
schaefer_274,274,0.2128550105666573
schaefer_275,275,0.22298478398150828
schaefer_276,276,0.17968800287623446
schaefer_277,277,0.13342314807855654
schaefer_278,278,0.23589368752048456
schaefer_279,279,0.11160323574078551
schaefer_280,280,0.18831860582390655
schaefer_281,281,0.11746709985088732
schaefer_282,282,0.12551323431703845
schaefer_283,283,0.22280315122500868
schaefer_284,284,0.22613726636715703
schaefer_285,285,0.06289949694103934
schaefer_286,286,0.2706170143006716
schaefer_287,287,0.17151692728976867
schaefer_288,288,0.14924287000075925
schaefer_289,289,0.11110284972432725
schaefer_290,290,0.2652903118090398
schaefer_291,291,0.19242285148900715
schaefer_292,292,0.15640685235489654
schaefer_293,293,0.23159899737355286
schaefer_294,294,0.09332316957664812
schaefer_295,295,0.11715721343314962
schaefer_296,296,0.1289789856783541
schaefer_297,297,0.13644611150544483
schaefer_298,298,0.06232951522188805
schaefer_299,299,0.11045346259578483
schaefer_300,300,0.11893799130533116
schaefer_301,301,0.17104392817828473
schaefer_302,302,0.026847236456647817
schaefer_303,303,0.07937392073265968
schaefer_304,304,0.0010104484945226999
schaefer_305,305,-0.03645671453008034
schaefer_306,306,0.31090350178265136
schaefer_307,307,0.08423519377475513
schaefer_308,308,0.14651987320430906
schaefer_309,309,0.0535634206562293
schaefer_310,310,0.12798941571654565
schaefer_311,311,0.18536499376047666
schaefer_312,312,0.15559599502279636
schaefer_313,313,0.12399122068921437
schaefer_314,314,0.2946250976149976
schaefer_315,315,0.030100646628126185
schaefer_316,316,0.15597483884603736
schaefer_317,317,0.19274966967581508
schaefer_318,318,0.05646791981307548
schaefer_319,319,0.09444785961783758
schaefer_320,320,0.25218760062186807
schaefer_321,321,0.08844891591678454
schaefer_322,322,0.17242013119815644
schaefer_323,323,0.007796035184436656
schaefer_324,324,-0.016292485738848204
schaefer_325,325,0.018159307083007923
schaefer_326,326,0.14406015030687214
schaefer_327,327,-0.08755160699000258
schaefer_328,328,0.1496138469242511
schaefer_329,329,0.04021552683637128
schaefer_330,330,-0.03159822591423452
schaefer_331,331,0.15061815319759547
schaefer_332,332,0.05709140688302015
schaefer_333,333,0.18737305335637866
schaefer_334,334,0.10353453983363964
schaefer_335,335,0.17320434594853035
schaefer_336,336,0.13968977977310526
schaefer_337,337,0.2289544776683242
schaefer_338,338,0.1331911983275748
schaefer_339,339,0.16448723327536138
schaefer_340,340,0.12310572085458318
schaefer_341,341,0.11328779403281898
schaefer_342,342,0.010083324182665563
schaefer_343,343,0.09551019775817962
schaefer_344,344,0.1143570683329414
schaefer_345,345,0.14203454008694205
schaefer_346,346,0.06021959440631549
schaefer_347,347,0.21146398901370625
schaefer_348,348,0.13617886718126093
schaefer_349,349,0.2487322939533265
schaefer_350,350,0.1361874447045048
schaefer_351,351,0.09059164049943517
schaefer_352,352,0.050373321489042173
schaefer_353,353,0.15095427397574204
schaefer_354,354,0.1813642973136073
schaefer_355,355,0.2172272402383788
schaefer_356,356,0.07949314824663857
schaefer_357,357,0.19903331676308877
schaefer_358,358,0.09258791851153564
schaefer_359,359,0.07987231789954695
schaefer_360,360,0.1880721010806132
schaefer_361,361,0.26020192464914244
schaefer_362,362,0.15282064503961157
schaefer_363,363,0.08911596163913033
schaefer_364,364,0.01710192200137828
schaefer_365,365,0.06233010515433248
schaefer_366,366,0.13028158999572337
schaefer_367,367,0.06336484270260251
schaefer_368,368,0.07448567473679307
schaefer_369,369,0.007141449791352283
schaefer_370,370,0.09678249564263085
schaefer_371,371,0.1511787919600643
schaefer_372,372,0.08066249113000623
schaefer_373,373,0.17520348297026891
schaefer_374,374,0.03333366296394733
schaefer_375,375,0.13774547233217901
schaefer_376,376,0.18337346684053688
schaefer_377,377,0.08648492424216846
schaefer_378,378,0.09684584556071253
schaefer_379,379,0.07915067606691711
schaefer_380,380,0.08400465541403053
schaefer_381,381,0.15200270549379458
schaefer_382,382,0.12173043014323591
schaefer_383,383,0.09188461540498721
schaefer_384,384,0.08900066144466308
schaefer_385,385,0.06636066492494393
schaefer_386,386,0.06773771295044986
schaefer_387,387,0.048263599410604346
schaefer_388,388,0.07148820600829733
schaefer_389,389,0.05857734833894372
schaefer_390,390,0.002761453681312422
schaefer_391,391,0.07813791799089521
schaefer_392,392,0.14990291224912172
schaefer_393,393,0.02898153977501536
schaefer_394,394,0.1601059748397859
schaefer_395,395,0.005207297582427296
schaefer_396,396,0.11309484224908814
schaefer_397,397,0.1705140052195878
schaefer_398,398,0.1537007318998377
schaefer_399,399,0.09679916019432111
schaefer_400,400,0.19128295234554293
schaefer_401,401,0.13735471022491763
schaefer_402,402,0.05266061531637834
schaefer_403,403,0.07029400678106154
schaefer_404,404,0.17206489702001782
schaefer_405,405,0.04873272896496827
schaefer_406,406,0.23031462870564243
schaefer_407,407,0.3015378879344336
schaefer_408,408,0.08643666920236635
schaefer_409,409,0.06736132420615508
schaefer_410,410,0.15683611428538952
schaefer_411,411,0.05823143364224012
schaefer_412,412,0.11685286115334462
schaefer_413,413,0.13469105803817702
schaefer_414,414,-0.01018062945144323
schaefer_415,415,0.05984991609844401
schaefer_416,416,0.1529437957513752
schaefer_417,417,0.09420387578834138
schaefer_418,418,0.16531271759747324
schaefer_419,419,0.06628293916204546
