rois,rmse
"['schaefer_159' 'schaefer_236' 'schaefer_252' 'schaefer_278' 'schaefer_31'
 'schaefer_384' 'schaefer_395' 'schaefer_405']",0.08240259975056417
"['schaefer_121' 'schaefer_150' 'schaefer_235' 'schaefer_236'
 'schaefer_344' 'schaefer_388' 'schaefer_60' 'schaefer_84']",0.07664669302571987
"['schaefer_125' 'schaefer_141' 'schaefer_206' 'schaefer_320'
 'schaefer_334' 'schaefer_410' 'schaefer_70' 'schaefer_86']",0.0815721826039483
"['schaefer_112' 'schaefer_148' 'schaefer_213' 'schaefer_239'
 'schaefer_279' 'schaefer_350' 'schaefer_49' 'schaefer_73']",0.0824842835769041
"['schaefer_144' 'schaefer_254' 'schaefer_291' 'schaefer_302'
 'schaefer_362' 'schaefer_4' 'schaefer_7' 'schaefer_74']",0.07572980759936888
"['schaefer_125' 'schaefer_173' 'schaefer_202' 'schaefer_224'
 'schaefer_311' 'schaefer_339' 'schaefer_37' 'schaefer_384']",0.0823593774547712
"['schaefer_119' 'schaefer_159' 'schaefer_23' 'schaefer_26' 'schaefer_263'
 'schaefer_356' 'schaefer_373' 'schaefer_382']",0.07751635067184434
"['schaefer_181' 'schaefer_194' 'schaefer_214' 'schaefer_230'
 'schaefer_245' 'schaefer_249' 'schaefer_50' 'schaefer_7']",0.08255324503560407
"['schaefer_241' 'schaefer_247' 'schaefer_297' 'schaefer_308'
 'schaefer_340' 'schaefer_342' 'schaefer_40' 'schaefer_47']",0.0907442254554495
"['schaefer_144' 'schaefer_148' 'schaefer_164' 'schaefer_170'
 'schaefer_261' 'schaefer_321' 'schaefer_382' 'schaefer_45']",0.08450059098226143
"['schaefer_107' 'schaefer_21' 'schaefer_229' 'schaefer_294' 'schaefer_3'
 'schaefer_321' 'schaefer_337' 'schaefer_375']",0.07607523487628222
"['schaefer_122' 'schaefer_209' 'schaefer_239' 'schaefer_289' 'schaefer_67'
 'schaefer_89' 'schaefer_90' 'schaefer_94']",0.08284681040900034
"['schaefer_101' 'schaefer_104' 'schaefer_111' 'schaefer_113'
 'schaefer_168' 'schaefer_2' 'schaefer_26' 'schaefer_28']",0.08397906293900972
"['schaefer_130' 'schaefer_17' 'schaefer_210' 'schaefer_224' 'schaefer_30'
 'schaefer_327' 'schaefer_411' 'schaefer_61']",0.08669392386034729
"['schaefer_111' 'schaefer_113' 'schaefer_114' 'schaefer_214'
 'schaefer_288' 'schaefer_294' 'schaefer_57' 'schaefer_63']",0.0836439974961945
"['schaefer_135' 'schaefer_148' 'schaefer_173' 'schaefer_34' 'schaefer_46'
 'schaefer_49' 'schaefer_94' 'schaefer_98']",0.0814677374297567
"['schaefer_160' 'schaefer_274' 'schaefer_284' 'schaefer_331'
 'schaefer_335' 'schaefer_355' 'schaefer_64' 'schaefer_66']",0.08404934224494058
"['schaefer_137' 'schaefer_221' 'schaefer_241' 'schaefer_253'
 'schaefer_275' 'schaefer_328' 'schaefer_390' 'schaefer_402']",0.0826671596629218
"['schaefer_102' 'schaefer_18' 'schaefer_300' 'schaefer_321' 'schaefer_333'
 'schaefer_47' 'schaefer_98']",0.0794305749945016
"['schaefer_11' 'schaefer_157' 'schaefer_236' 'schaefer_276' 'schaefer_299'
 'schaefer_374' 'schaefer_396' 'schaefer_68']",0.08402630048448387
"['schaefer_111' 'schaefer_133' 'schaefer_196' 'schaefer_204'
 'schaefer_217' 'schaefer_316' 'schaefer_368' 'schaefer_396']",0.08321053180845826
"['schaefer_116' 'schaefer_161' 'schaefer_174' 'schaefer_279' 'schaefer_33'
 'schaefer_344' 'schaefer_377' 'schaefer_382']",0.0828583508362771
"['schaefer_16' 'schaefer_161' 'schaefer_274' 'schaefer_324' 'schaefer_354'
 'schaefer_377' 'schaefer_400' 'schaefer_89']",0.08285184958424185
"['schaefer_128' 'schaefer_152' 'schaefer_165' 'schaefer_171'
 'schaefer_286' 'schaefer_314' 'schaefer_413' 'schaefer_70']",0.09166753504097232
"['schaefer_16' 'schaefer_202' 'schaefer_26' 'schaefer_260' 'schaefer_268'
 'schaefer_375' 'schaefer_411' 'schaefer_79']",0.07930290782775531
"['schaefer_141' 'schaefer_145' 'schaefer_210' 'schaefer_238' 'schaefer_28'
 'schaefer_341' 'schaefer_414' 'schaefer_72']",0.0839287232394133
"['schaefer_19' 'schaefer_223' 'schaefer_238' 'schaefer_334' 'schaefer_405'
 'schaefer_43' 'schaefer_52' 'schaefer_72']",0.08184571531580032
"['schaefer_108' 'schaefer_136' 'schaefer_2' 'schaefer_204' 'schaefer_249'
 'schaefer_25' 'schaefer_398' 'schaefer_44']",0.07405894518516798
"['schaefer_21' 'schaefer_273' 'schaefer_32' 'schaefer_328' 'schaefer_332'
 'schaefer_363' 'schaefer_53' 'schaefer_86']",0.08147956604038142
"['schaefer_1' 'schaefer_103' 'schaefer_140' 'schaefer_177' 'schaefer_286'
 'schaefer_346' 'schaefer_81' 'schaefer_86']",0.08540042645826133
"['schaefer_132' 'schaefer_142' 'schaefer_165' 'schaefer_280'
 'schaefer_329' 'schaefer_377' 'schaefer_401' 'schaefer_85']",0.08009336622976726
"['schaefer_19' 'schaefer_22' 'schaefer_23' 'schaefer_260' 'schaefer_275'
 'schaefer_285' 'schaefer_387' 'schaefer_84']",0.08751848944769926
"['schaefer_111' 'schaefer_179' 'schaefer_206' 'schaefer_236'
 'schaefer_251' 'schaefer_303' 'schaefer_318' 'schaefer_94']",0.08536165155052215
"['schaefer_100' 'schaefer_181' 'schaefer_238' 'schaefer_27' 'schaefer_285'
 'schaefer_298' 'schaefer_33' 'schaefer_364']",0.08491517504178281
"['schaefer_107' 'schaefer_123' 'schaefer_215' 'schaefer_339'
 'schaefer_351' 'schaefer_359' 'schaefer_362' 'schaefer_394']",0.07959014348128546
"['schaefer_222' 'schaefer_248' 'schaefer_282' 'schaefer_317'
 'schaefer_359' 'schaefer_399' 'schaefer_76']",0.08320292718239049
"['schaefer_101' 'schaefer_163' 'schaefer_191' 'schaefer_232'
 'schaefer_322' 'schaefer_336' 'schaefer_348' 'schaefer_70']",0.08374160949403572
"['schaefer_117' 'schaefer_202' 'schaefer_259' 'schaefer_30' 'schaefer_334'
 'schaefer_341' 'schaefer_348' 'schaefer_386']",0.08628629437688023
"['schaefer_103' 'schaefer_116' 'schaefer_118' 'schaefer_169'
 'schaefer_189' 'schaefer_274' 'schaefer_311' 'schaefer_361']",0.08385310575868937
"['schaefer_104' 'schaefer_107' 'schaefer_126' 'schaefer_176'
 'schaefer_386' 'schaefer_57' 'schaefer_90' 'schaefer_98']",0.07454038152468337
"['schaefer_165' 'schaefer_308' 'schaefer_321' 'schaefer_415'
 'schaefer_417' 'schaefer_55' 'schaefer_66' 'schaefer_81']",0.0860057419705927
"['schaefer_12' 'schaefer_139' 'schaefer_154' 'schaefer_16' 'schaefer_193'
 'schaefer_288' 'schaefer_34' 'schaefer_345']",0.0815621952101591
"['schaefer_170' 'schaefer_210' 'schaefer_265' 'schaefer_274'
 'schaefer_343' 'schaefer_378' 'schaefer_396' 'schaefer_98']",0.08361187316030923
"['schaefer_149' 'schaefer_204' 'schaefer_288' 'schaefer_312'
 'schaefer_318' 'schaefer_339' 'schaefer_407' 'schaefer_50']",0.087806164714858
"['schaefer_155' 'schaefer_170' 'schaefer_293' 'schaefer_407'
 'schaefer_414' 'schaefer_64' 'schaefer_68' 'schaefer_80']",0.08251412433255341
"['schaefer_12' 'schaefer_18' 'schaefer_188' 'schaefer_276' 'schaefer_279'
 'schaefer_386' 'schaefer_401' 'schaefer_408']",0.07481786983206426
"['schaefer_145' 'schaefer_219' 'schaefer_260' 'schaefer_311'
 'schaefer_337' 'schaefer_403' 'schaefer_404' 'schaefer_45']",0.05553762572576237
"['schaefer_163' 'schaefer_20' 'schaefer_206' 'schaefer_260' 'schaefer_285'
 'schaefer_29' 'schaefer_305' 'schaefer_6']",0.08514605652204285
"['schaefer_177' 'schaefer_181' 'schaefer_249' 'schaefer_302'
 'schaefer_314' 'schaefer_417' 'schaefer_52' 'schaefer_97']",0.06857123117870911
"['schaefer_150' 'schaefer_173' 'schaefer_185' 'schaefer_264'
 'schaefer_270' 'schaefer_312' 'schaefer_67' 'schaefer_92']",0.08222117741762086
"['schaefer_168' 'schaefer_261' 'schaefer_281' 'schaefer_295'
 'schaefer_350' 'schaefer_355' 'schaefer_40' 'schaefer_62']",0.08315864976162607
"['schaefer_231' 'schaefer_240' 'schaefer_278' 'schaefer_310'
 'schaefer_316' 'schaefer_329' 'schaefer_397' 'schaefer_417']",0.08764912925469068
"['schaefer_160' 'schaefer_179' 'schaefer_185' 'schaefer_296'
 'schaefer_310' 'schaefer_322' 'schaefer_345' 'schaefer_407']",0.08296160146711655
"['schaefer_1' 'schaefer_187' 'schaefer_188' 'schaefer_236' 'schaefer_289'
 'schaefer_348' 'schaefer_377' 'schaefer_414']",0.08405846637648079
"['schaefer_155' 'schaefer_190' 'schaefer_212' 'schaefer_309'
 'schaefer_316' 'schaefer_36' 'schaefer_397']",0.09009295525750793
"['schaefer_108' 'schaefer_114' 'schaefer_185' 'schaefer_28' 'schaefer_280'
 'schaefer_321' 'schaefer_342' 'schaefer_41']",0.08485911653475796
"['schaefer_131' 'schaefer_172' 'schaefer_188' 'schaefer_195'
 'schaefer_211' 'schaefer_220' 'schaefer_364' 'schaefer_400']",0.0918627907325779
"['schaefer_178' 'schaefer_25' 'schaefer_284' 'schaefer_310' 'schaefer_320'
 'schaefer_339' 'schaefer_361' 'schaefer_379']",0.0745614118439202
"['schaefer_255' 'schaefer_303' 'schaefer_305' 'schaefer_318'
 'schaefer_372' 'schaefer_391' 'schaefer_405' 'schaefer_82']",0.08063994866846294
"['schaefer_119' 'schaefer_207' 'schaefer_252' 'schaefer_254'
 'schaefer_295' 'schaefer_369' 'schaefer_388' 'schaefer_403']",0.0633202460834203
"['schaefer_109' 'schaefer_181' 'schaefer_230' 'schaefer_251'
 'schaefer_267' 'schaefer_382' 'schaefer_62' 'schaefer_72']",0.08122609725832226
"['schaefer_101' 'schaefer_120' 'schaefer_155' 'schaefer_196'
 'schaefer_223' 'schaefer_261' 'schaefer_3' 'schaefer_393']",0.07975043027547074
"['schaefer_138' 'schaefer_162' 'schaefer_200' 'schaefer_201'
 'schaefer_227' 'schaefer_3' 'schaefer_360']",0.08212763834965031
"['schaefer_139' 'schaefer_157' 'schaefer_178' 'schaefer_214' 'schaefer_23'
 'schaefer_230' 'schaefer_254' 'schaefer_399']",0.08285059597979443
"['schaefer_210' 'schaefer_246' 'schaefer_279' 'schaefer_315'
 'schaefer_343' 'schaefer_360' 'schaefer_416' 'schaefer_87']",0.08424587038321
"['schaefer_152' 'schaefer_280' 'schaefer_300' 'schaefer_323'
 'schaefer_343' 'schaefer_50' 'schaefer_60' 'schaefer_91']",0.06762839682532258
"['schaefer_123' 'schaefer_146' 'schaefer_257' 'schaefer_277'
 'schaefer_337' 'schaefer_349' 'schaefer_400' 'schaefer_88']",0.08359147637309527
"['schaefer_120' 'schaefer_126' 'schaefer_200' 'schaefer_223'
 'schaefer_307' 'schaefer_319' 'schaefer_395' 'schaefer_71']",0.08575016160295278
"['schaefer_134' 'schaefer_16' 'schaefer_193' 'schaefer_256' 'schaefer_268'
 'schaefer_306' 'schaefer_360' 'schaefer_56']",0.0865173689730772
"['schaefer_108' 'schaefer_116' 'schaefer_156' 'schaefer_182'
 'schaefer_184' 'schaefer_188' 'schaefer_226' 'schaefer_305']",0.08421580426443487
"['schaefer_2' 'schaefer_204' 'schaefer_259' 'schaefer_339' 'schaefer_371'
 'schaefer_378' 'schaefer_387' 'schaefer_402']",0.0851813114451068
"['schaefer_114' 'schaefer_14' 'schaefer_22' 'schaefer_25' 'schaefer_36'
 'schaefer_67' 'schaefer_68' 'schaefer_83']",0.07494028539209094
"['schaefer_143' 'schaefer_152' 'schaefer_375' 'schaefer_405' 'schaefer_41'
 'schaefer_78' 'schaefer_88' 'schaefer_89']",0.08140338893487935
"['schaefer_1' 'schaefer_156' 'schaefer_164' 'schaefer_2' 'schaefer_298'
 'schaefer_345' 'schaefer_379' 'schaefer_393']",0.08796991692825971
"['schaefer_100' 'schaefer_147' 'schaefer_161' 'schaefer_176'
 'schaefer_280' 'schaefer_325' 'schaefer_52' 'schaefer_65']",0.08801051908544558
"['schaefer_134' 'schaefer_196' 'schaefer_207' 'schaefer_251'
 'schaefer_264' 'schaefer_382' 'schaefer_75' 'schaefer_8']",0.08324828039984718
"['schaefer_182' 'schaefer_202' 'schaefer_222' 'schaefer_238' 'schaefer_27'
 'schaefer_384' 'schaefer_57' 'schaefer_90']",0.08271580352706759
"['schaefer_132' 'schaefer_159' 'schaefer_160' 'schaefer_231'
 'schaefer_246' 'schaefer_291' 'schaefer_327' 'schaefer_330']",0.0819956734180575
"['schaefer_106' 'schaefer_240' 'schaefer_280' 'schaefer_293'
 'schaefer_298' 'schaefer_40' 'schaefer_412' 'schaefer_48']",0.08607619726202188
"['schaefer_113' 'schaefer_147' 'schaefer_152' 'schaefer_261'
 'schaefer_298' 'schaefer_322' 'schaefer_360' 'schaefer_7']",0.08635031461905408
"['schaefer_144' 'schaefer_19' 'schaefer_195' 'schaefer_228' 'schaefer_273'
 'schaefer_291' 'schaefer_324' 'schaefer_331']",0.0862000174083363
"['schaefer_118' 'schaefer_213' 'schaefer_25' 'schaefer_29' 'schaefer_368'
 'schaefer_41' 'schaefer_47' 'schaefer_6']",0.07337789436128189
"['schaefer_1' 'schaefer_132' 'schaefer_153' 'schaefer_162' 'schaefer_263'
 'schaefer_297' 'schaefer_419' 'schaefer_94']",0.0838280341385576
"['schaefer_180' 'schaefer_193' 'schaefer_285' 'schaefer_379'
 'schaefer_391' 'schaefer_408' 'schaefer_410' 'schaefer_414']",0.07953587993363845
"['schaefer_14' 'schaefer_240' 'schaefer_26' 'schaefer_264' 'schaefer_308'
 'schaefer_338' 'schaefer_400']",0.08672907171929521
"['schaefer_181' 'schaefer_264' 'schaefer_331' 'schaefer_346'
 'schaefer_357' 'schaefer_380' 'schaefer_4' 'schaefer_6']",0.08758154091070618
"['schaefer_112' 'schaefer_127' 'schaefer_236' 'schaefer_245'
 'schaefer_262' 'schaefer_281' 'schaefer_289' 'schaefer_416']",0.08745005711600148
"['schaefer_11' 'schaefer_126' 'schaefer_224' 'schaefer_243' 'schaefer_270'
 'schaefer_364' 'schaefer_403' 'schaefer_415']",0.0739315652538466
"['schaefer_124' 'schaefer_182' 'schaefer_248' 'schaefer_296'
 'schaefer_312' 'schaefer_350' 'schaefer_358' 'schaefer_368']",0.0840922536426718
"['schaefer_151' 'schaefer_229' 'schaefer_260' 'schaefer_289'
 'schaefer_293' 'schaefer_373' 'schaefer_39' 'schaefer_92']",0.08658900655551721
"['schaefer_209' 'schaefer_219' 'schaefer_29' 'schaefer_354' 'schaefer_414'
 'schaefer_59' 'schaefer_61' 'schaefer_90']",0.0803536715327673
"['schaefer_109' 'schaefer_128' 'schaefer_169' 'schaefer_28' 'schaefer_283'
 'schaefer_319' 'schaefer_324' 'schaefer_366']",0.09172786929823387
"['schaefer_116' 'schaefer_280' 'schaefer_288' 'schaefer_338'
 'schaefer_352' 'schaefer_386' 'schaefer_393' 'schaefer_6']",0.08716290222967615
"['schaefer_115' 'schaefer_17' 'schaefer_215' 'schaefer_217' 'schaefer_25'
 'schaefer_324' 'schaefer_346' 'schaefer_93']",0.08007429387388491
"['schaefer_139' 'schaefer_180' 'schaefer_219' 'schaefer_316'
 'schaefer_338' 'schaefer_61' 'schaefer_69' 'schaefer_98']",0.08674715360283144
"['schaefer_1' 'schaefer_10' 'schaefer_133' 'schaefer_153' 'schaefer_303'
 'schaefer_384' 'schaefer_6' 'schaefer_92']",0.08440696266482824
"['schaefer_10' 'schaefer_116' 'schaefer_156' 'schaefer_199' 'schaefer_241'
 'schaefer_346' 'schaefer_362' 'schaefer_38']",0.08253420002462747
"['schaefer_101' 'schaefer_104' 'schaefer_131' 'schaefer_151'
 'schaefer_153' 'schaefer_232' 'schaefer_37' 'schaefer_377']",0.08224243760474748
"['schaefer_165' 'schaefer_19' 'schaefer_195' 'schaefer_273' 'schaefer_285'
 'schaefer_30' 'schaefer_357' 'schaefer_372']",0.09200015316916493
"['schaefer_225' 'schaefer_229' 'schaefer_234' 'schaefer_370'
 'schaefer_414' 'schaefer_419' 'schaefer_66']",0.08383164221613532
"['schaefer_106' 'schaefer_108' 'schaefer_208' 'schaefer_304'
 'schaefer_373' 'schaefer_55' 'schaefer_62' 'schaefer_7']",0.08443485391411108
"['schaefer_106' 'schaefer_125' 'schaefer_130' 'schaefer_135' 'schaefer_16'
 'schaefer_275' 'schaefer_319' 'schaefer_5']",0.08098987490016948
"['schaefer_125' 'schaefer_130' 'schaefer_222' 'schaefer_241'
 'schaefer_257' 'schaefer_270' 'schaefer_290' 'schaefer_309']",0.08423508204438368
"['schaefer_118' 'schaefer_127' 'schaefer_174' 'schaefer_195'
 'schaefer_201' 'schaefer_288' 'schaefer_332' 'schaefer_390']",0.08649855057210587
"['schaefer_150' 'schaefer_204' 'schaefer_292' 'schaefer_305'
 'schaefer_407' 'schaefer_417' 'schaefer_64']",0.08031153194468345
"['schaefer_125' 'schaefer_152' 'schaefer_168' 'schaefer_189'
 'schaefer_250' 'schaefer_256' 'schaefer_291' 'schaefer_349']",0.08615277529651269
"['schaefer_132' 'schaefer_169' 'schaefer_174' 'schaefer_227'
 'schaefer_311' 'schaefer_322' 'schaefer_338' 'schaefer_49']",0.0828003695506051
"['schaefer_144' 'schaefer_169' 'schaefer_188' 'schaefer_220'
 'schaefer_319' 'schaefer_358' 'schaefer_53' 'schaefer_99']",0.07377189594040277
"['schaefer_107' 'schaefer_162' 'schaefer_172' 'schaefer_178' 'schaefer_3'
 'schaefer_388' 'schaefer_392' 'schaefer_66']",0.0784264926549721
"['schaefer_137' 'schaefer_214' 'schaefer_232' 'schaefer_247'
 'schaefer_370' 'schaefer_405' 'schaefer_59']",0.07319140489784354
"['schaefer_121' 'schaefer_167' 'schaefer_18' 'schaefer_25' 'schaefer_315'
 'schaefer_337' 'schaefer_418' 'schaefer_87']",0.0706060105238365
"['schaefer_104' 'schaefer_114' 'schaefer_154' 'schaefer_217'
 'schaefer_228' 'schaefer_279' 'schaefer_336' 'schaefer_377']",0.08344877889197182
"['schaefer_113' 'schaefer_123' 'schaefer_130' 'schaefer_146'
 'schaefer_319' 'schaefer_326' 'schaefer_38' 'schaefer_402']",0.08648491690214154
"['schaefer_128' 'schaefer_147' 'schaefer_174' 'schaefer_296'
 'schaefer_307' 'schaefer_393' 'schaefer_404' 'schaefer_44']",0.0875385395904245
"['schaefer_113' 'schaefer_121' 'schaefer_126' 'schaefer_13' 'schaefer_148'
 'schaefer_240' 'schaefer_296' 'schaefer_59']",0.05610198358583451
"['schaefer_109' 'schaefer_111' 'schaefer_163' 'schaefer_2' 'schaefer_251'
 'schaefer_290' 'schaefer_410' 'schaefer_53']",0.08314826848117943
"['schaefer_11' 'schaefer_170' 'schaefer_206' 'schaefer_296' 'schaefer_315'
 'schaefer_4' 'schaefer_51' 'schaefer_98']",0.08179451712517195
"['schaefer_110' 'schaefer_130' 'schaefer_180' 'schaefer_263' 'schaefer_27'
 'schaefer_4' 'schaefer_409' 'schaefer_81']",0.08564210675651018
"['schaefer_172' 'schaefer_173' 'schaefer_280' 'schaefer_360' 'schaefer_75'
 'schaefer_88' 'schaefer_99']",0.07455620517356558
"['schaefer_137' 'schaefer_150' 'schaefer_18' 'schaefer_186' 'schaefer_33'
 'schaefer_354' 'schaefer_387' 'schaefer_60']",0.08258884004853057
"['schaefer_16' 'schaefer_180' 'schaefer_255' 'schaefer_304' 'schaefer_32'
 'schaefer_331' 'schaefer_68' 'schaefer_88']",0.07194103029088585
"['schaefer_158' 'schaefer_191' 'schaefer_237' 'schaefer_265'
 'schaefer_352' 'schaefer_354' 'schaefer_384' 'schaefer_404']",0.08253425954643044
"['schaefer_185' 'schaefer_2' 'schaefer_247' 'schaefer_324' 'schaefer_340'
 'schaefer_66' 'schaefer_72' 'schaefer_95']",0.08763705783330385
"['schaefer_100' 'schaefer_117' 'schaefer_119' 'schaefer_330'
 'schaefer_349' 'schaefer_377' 'schaefer_73' 'schaefer_99']",0.061039021969871356
"['schaefer_143' 'schaefer_16' 'schaefer_226' 'schaefer_23' 'schaefer_245'
 'schaefer_264' 'schaefer_274' 'schaefer_418']",0.08230171394755159
"['schaefer_173' 'schaefer_192' 'schaefer_266' 'schaefer_305'
 'schaefer_339' 'schaefer_353' 'schaefer_369' 'schaefer_49']",0.08140208840074839
"['schaefer_141' 'schaefer_181' 'schaefer_254' 'schaefer_273'
 'schaefer_294' 'schaefer_330' 'schaefer_336' 'schaefer_354']",0.0862606921527903
"['schaefer_214' 'schaefer_24' 'schaefer_280' 'schaefer_301' 'schaefer_335'
 'schaefer_42' 'schaefer_93' 'schaefer_95']",0.08775878162961696
"['schaefer_229' 'schaefer_273' 'schaefer_3' 'schaefer_30' 'schaefer_383'
 'schaefer_419' 'schaefer_48' 'schaefer_54']",0.08621363490090472
"['schaefer_212' 'schaefer_216' 'schaefer_221' 'schaefer_261'
 'schaefer_289' 'schaefer_321' 'schaefer_341' 'schaefer_393']",0.08270405974481357
"['schaefer_103' 'schaefer_183' 'schaefer_310' 'schaefer_370' 'schaefer_61'
 'schaefer_86' 'schaefer_93' 'schaefer_95']",0.08396756259191884
"['schaefer_2' 'schaefer_207' 'schaefer_24' 'schaefer_354' 'schaefer_382'
 'schaefer_60' 'schaefer_74' 'schaefer_96']",0.08715587082468641
"['schaefer_138' 'schaefer_307' 'schaefer_311' 'schaefer_36' 'schaefer_38'
 'schaefer_385' 'schaefer_62' 'schaefer_8']",0.0880696571285609
"['schaefer_16' 'schaefer_219' 'schaefer_277' 'schaefer_297' 'schaefer_366'
 'schaefer_367' 'schaefer_391' 'schaefer_65']",0.08557604579441329
"['schaefer_121' 'schaefer_159' 'schaefer_180' 'schaefer_181'
 'schaefer_190' 'schaefer_351' 'schaefer_377' 'schaefer_7']",0.08231493419727817
"['schaefer_101' 'schaefer_122' 'schaefer_153' 'schaefer_236'
 'schaefer_294' 'schaefer_32' 'schaefer_83' 'schaefer_90']",0.08061666313172784
"['schaefer_124' 'schaefer_186' 'schaefer_237' 'schaefer_277'
 'schaefer_288' 'schaefer_298' 'schaefer_308' 'schaefer_408']",0.08159516686605352
"['schaefer_101' 'schaefer_179' 'schaefer_191' 'schaefer_231'
 'schaefer_359' 'schaefer_384' 'schaefer_387' 'schaefer_411']",0.08656028476540403
"['schaefer_144' 'schaefer_192' 'schaefer_227' 'schaefer_289'
 'schaefer_348' 'schaefer_374' 'schaefer_44' 'schaefer_75']",0.08182800301505581
"['schaefer_109' 'schaefer_202' 'schaefer_299' 'schaefer_303'
 'schaefer_314' 'schaefer_80' 'schaefer_85' 'schaefer_92']",0.08231564887526999
"['schaefer_206' 'schaefer_282' 'schaefer_295' 'schaefer_378'
 'schaefer_412' 'schaefer_49' 'schaefer_76' 'schaefer_84']",0.08035227962174998
"['schaefer_126' 'schaefer_129' 'schaefer_18' 'schaefer_203' 'schaefer_211'
 'schaefer_22' 'schaefer_23' 'schaefer_415']",0.07928663204324626
"['schaefer_113' 'schaefer_116' 'schaefer_214' 'schaefer_235'
 'schaefer_255' 'schaefer_261' 'schaefer_395' 'schaefer_414']",0.07215194004780782
"['schaefer_148' 'schaefer_161' 'schaefer_165' 'schaefer_231'
 'schaefer_266' 'schaefer_356' 'schaefer_40' 'schaefer_411']",0.09321563971075005
"['schaefer_137' 'schaefer_155' 'schaefer_311' 'schaefer_323'
 'schaefer_328' 'schaefer_362' 'schaefer_418' 'schaefer_69']",0.04954968620017791
"['schaefer_113' 'schaefer_141' 'schaefer_17' 'schaefer_188' 'schaefer_360'
 'schaefer_57' 'schaefer_84' 'schaefer_9']",0.08216339419931802
"['schaefer_141' 'schaefer_157' 'schaefer_211' 'schaefer_248'
 'schaefer_259' 'schaefer_26' 'schaefer_312' 'schaefer_322']",0.0878843587510106
"['schaefer_102' 'schaefer_255' 'schaefer_273' 'schaefer_325'
 'schaefer_370' 'schaefer_406' 'schaefer_51' 'schaefer_58']",0.09093675407516805
"['schaefer_128' 'schaefer_142' 'schaefer_20' 'schaefer_31' 'schaefer_310'
 'schaefer_33' 'schaefer_355' 'schaefer_69']",0.08226807859693905
"['schaefer_103' 'schaefer_148' 'schaefer_164' 'schaefer_324'
 'schaefer_365' 'schaefer_378' 'schaefer_67' 'schaefer_72']",0.08372135126994047
"['schaefer_105' 'schaefer_113' 'schaefer_138' 'schaefer_139'
 'schaefer_219' 'schaefer_339' 'schaefer_391' 'schaefer_70']",0.08198963563678502
"['schaefer_10' 'schaefer_129' 'schaefer_16' 'schaefer_302' 'schaefer_400'
 'schaefer_408' 'schaefer_63']",0.07843590176119221
"['schaefer_114' 'schaefer_12' 'schaefer_195' 'schaefer_208' 'schaefer_227'
 'schaefer_315' 'schaefer_52' 'schaefer_96']",0.0849947311799084
"['schaefer_104' 'schaefer_183' 'schaefer_244' 'schaefer_334'
 'schaefer_408' 'schaefer_62' 'schaefer_68' 'schaefer_7']",0.08176429376370781
"['schaefer_103' 'schaefer_156' 'schaefer_218' 'schaefer_241'
 'schaefer_306' 'schaefer_314' 'schaefer_344' 'schaefer_93']",0.09034067612413
"['schaefer_123' 'schaefer_174' 'schaefer_246' 'schaefer_247'
 'schaefer_299' 'schaefer_356' 'schaefer_404' 'schaefer_62']",0.08155185112304256
"['schaefer_249' 'schaefer_29' 'schaefer_305' 'schaefer_313' 'schaefer_343'
 'schaefer_361' 'schaefer_402' 'schaefer_79']",0.08307645248181934
"['schaefer_102' 'schaefer_137' 'schaefer_194' 'schaefer_205'
 'schaefer_269' 'schaefer_43' 'schaefer_6' 'schaefer_69']",0.08166983977783265
"['schaefer_157' 'schaefer_161' 'schaefer_25' 'schaefer_312' 'schaefer_364'
 'schaefer_405' 'schaefer_41' 'schaefer_59']",0.07294627589877052
"['schaefer_15' 'schaefer_171' 'schaefer_188' 'schaefer_190' 'schaefer_229'
 'schaefer_295' 'schaefer_302' 'schaefer_45']",0.07184779105503286
"['schaefer_207' 'schaefer_271' 'schaefer_309' 'schaefer_369'
 'schaefer_399' 'schaefer_412' 'schaefer_416' 'schaefer_74']",0.08581873015113901
"['schaefer_123' 'schaefer_156' 'schaefer_2' 'schaefer_216' 'schaefer_228'
 'schaefer_359' 'schaefer_391' 'schaefer_84']",0.09144254652072893
"['schaefer_11' 'schaefer_115' 'schaefer_143' 'schaefer_202' 'schaefer_242'
 'schaefer_266' 'schaefer_366' 'schaefer_46']",0.08061779896047944
"['schaefer_125' 'schaefer_130' 'schaefer_25' 'schaefer_332' 'schaefer_395'
 'schaefer_78' 'schaefer_86' 'schaefer_91']",0.07823140596425633
"['schaefer_118' 'schaefer_119' 'schaefer_18' 'schaefer_22' 'schaefer_232'
 'schaefer_352' 'schaefer_363' 'schaefer_92']",0.07632690006227563
"['schaefer_148' 'schaefer_149' 'schaefer_155' 'schaefer_188'
 'schaefer_232' 'schaefer_269' 'schaefer_294' 'schaefer_412']",0.08225664174416825
"['schaefer_119' 'schaefer_12' 'schaefer_138' 'schaefer_139' 'schaefer_150'
 'schaefer_221' 'schaefer_237' 'schaefer_75']",0.06941807402045728
"['schaefer_189' 'schaefer_213' 'schaefer_249' 'schaefer_250'
 'schaefer_303' 'schaefer_323' 'schaefer_350' 'schaefer_81']",0.06770799333921686
"['schaefer_117' 'schaefer_189' 'schaefer_236' 'schaefer_262'
 'schaefer_288' 'schaefer_295' 'schaefer_390' 'schaefer_417']",0.08306300920707818
