area,label,rdm_r
schaefer_231,231,0.12518209110086473
schaefer_232,232,0.24561716581870532
schaefer_233,233,0.16806426391406032
schaefer_234,234,-0.0038174338857368158
schaefer_235,235,0.04189876203581441
schaefer_236,236,0.16445558824629872
schaefer_237,237,0.14302129937353147
schaefer_238,238,0.1496497232135709
schaefer_239,239,0.13568071940991164
schaefer_240,240,0.12120913594695876
schaefer_241,241,0.04793998174204889
schaefer_242,242,0.023171406271233354
schaefer_243,243,0.15694797401324773
schaefer_244,244,0.10536718742157825
schaefer_245,245,0.06967829315819833
schaefer_246,246,0.16771843354564372
schaefer_247,247,0.1532849904163909
schaefer_248,248,0.12133260936377196
schaefer_249,249,0.10265464775302913
schaefer_250,250,0.11684594628210204
schaefer_251,251,0.12008799528767723
schaefer_252,252,0.3009278144069686
schaefer_253,253,0.11894351639848615
schaefer_254,254,0.11001968906180488
schaefer_255,255,0.21919647995045136
schaefer_256,256,0.14301387166648527
schaefer_257,257,0.08719117185996318
schaefer_258,258,0.1979858617297849
schaefer_259,259,0.21539311243732723
schaefer_260,260,0.1585310080108439
schaefer_261,261,0.1950187079457167
schaefer_262,262,0.2507408667781054
schaefer_263,263,0.1269151587271166
schaefer_264,264,0.19593648295538005
schaefer_265,265,0.07605157138544595
schaefer_266,266,0.22215047302414703
schaefer_267,267,0.2286364073499088
schaefer_268,268,0.14917717876119924
schaefer_269,269,0.21647251396000922
schaefer_270,270,0.1386074843617742
schaefer_271,271,0.31899993708114777
schaefer_272,272,0.16259795412632927
schaefer_273,273,0.12435931177991372
schaefer_274,274,0.06966001365588378
schaefer_275,275,0.266944774551272
schaefer_276,276,0.26271174420818166
schaefer_277,277,0.09741342479781129
schaefer_278,278,0.31681766187974375
schaefer_279,279,0.2129208996774076
schaefer_280,280,0.2698482953945936
schaefer_281,281,0.28929013268613185
schaefer_282,282,0.41107167579179327
schaefer_283,283,0.12269389737723807
schaefer_284,284,0.2943324465302387
schaefer_285,285,0.2027425327161019
schaefer_286,286,0.34810797006465205
schaefer_287,287,0.2709245738451742
schaefer_288,288,0.22423493031690314
schaefer_289,289,0.1527376782168052
schaefer_290,290,0.3502247027526831
schaefer_291,291,0.4179281314252637
schaefer_292,292,0.3354751258610572
schaefer_293,293,0.3925539424555817
schaefer_294,294,0.1965294109944062
schaefer_295,295,0.20632647086138653
schaefer_296,296,0.12296202397637435
schaefer_297,297,0.1348339826861738
schaefer_298,298,0.10579579370298335
schaefer_299,299,0.2237817731292936
schaefer_300,300,0.18284343716434528
schaefer_301,301,0.3364720314232313
schaefer_302,302,-0.014746580231764398
schaefer_303,303,0.18733719495960544
schaefer_304,304,0.11848503157798107
schaefer_305,305,0.1272819199157143
schaefer_306,306,0.2284037365796341
schaefer_307,307,0.16437376380302648
schaefer_308,308,0.08099891676215971
schaefer_309,309,0.18090868669613064
schaefer_310,310,0.2560413556322394
schaefer_311,311,0.1586120805073207
schaefer_312,312,0.015204480692248102
schaefer_313,313,0.17708856067866943
schaefer_314,314,0.25974005965005087
schaefer_315,315,0.11985029445404143
schaefer_316,316,0.16937664273346228
schaefer_317,317,0.15273059157477445
schaefer_318,318,-0.00022581833953490212
schaefer_319,319,-0.05413591915425652
schaefer_320,320,0.15854212596426845
schaefer_321,321,0.08018847034554982
schaefer_322,322,0.16897092650837778
schaefer_323,323,-0.1388419469207635
schaefer_324,324,0.08605334249625912
schaefer_325,325,0.029620263028121003
schaefer_326,326,0.11390893243188421
schaefer_327,327,-0.04373292502758066
schaefer_328,328,0.06503707762040546
schaefer_329,329,-0.09665282160888466
schaefer_330,330,0.17292290180652126
schaefer_331,331,0.06152267133682505
schaefer_332,332,0.2625978340752337
schaefer_333,333,0.2510966511149464
schaefer_334,334,0.1415456526088121
schaefer_335,335,0.34104346628414073
schaefer_336,336,0.1887013235571735
schaefer_337,337,0.28952730718900527
schaefer_338,338,0.24506888733412582
schaefer_339,339,0.22392793315681897
schaefer_340,340,0.24811362987482294
schaefer_341,341,0.10192187566941838
schaefer_342,342,0.2998783681313333
schaefer_343,343,0.2034113637024639
schaefer_344,344,0.060067431644613124
schaefer_345,345,0.3052640019747204
schaefer_346,346,0.21687403519967707
schaefer_347,347,0.32165201042411273
schaefer_348,348,0.1361277353187469
schaefer_349,349,0.2466076547132777
schaefer_350,350,0.403424902028422
schaefer_351,351,0.19247010192704275
schaefer_352,352,0.25920014388763213
schaefer_353,353,0.22723353368047502
schaefer_354,354,0.3069178805671326
schaefer_355,355,0.17446466498638258
schaefer_356,356,0.041239277439029325
schaefer_357,357,0.27615946656102497
schaefer_358,358,-0.09769353478878545
schaefer_359,359,0.05926276364899504
schaefer_360,360,0.1920585805919828
schaefer_361,361,0.2460971468650535
schaefer_362,362,0.1016290783420226
schaefer_363,363,0.0968720735025757
schaefer_364,364,0.13464495173265226
schaefer_365,365,0.19936711080792235
schaefer_366,366,0.1896368826513292
schaefer_367,367,-0.005591036254052423
schaefer_368,368,0.12444106495085107
schaefer_369,369,0.03626721961503937
schaefer_370,370,-0.011821959271709438
schaefer_371,371,0.1145647081435575
schaefer_372,372,0.035261506458134216
schaefer_373,373,0.08941180373419955
schaefer_374,374,0.11272105734891175
schaefer_375,375,0.08696702479457355
schaefer_376,376,0.18928632614738064
schaefer_377,377,0.12446874292648427
schaefer_378,378,0.17258736973341968
schaefer_379,379,0.06679091600208484
schaefer_380,380,0.21280322474626856
schaefer_381,381,0.1544369913979369
schaefer_382,382,-0.013369581498182745
schaefer_383,383,0.05651782386290711
schaefer_384,384,0.04798009091386338
schaefer_385,385,0.05945521680426307
schaefer_386,386,0.1666909076444236
schaefer_387,387,0.13653952272397915
schaefer_388,388,0.03806660166342341
schaefer_389,389,0.13171853445606282
schaefer_390,390,0.16322229482190995
schaefer_391,391,0.1263782761678328
schaefer_392,392,0.12453964103655471
schaefer_393,393,-0.12863557221891042
schaefer_394,394,0.2136706928693073
schaefer_395,395,-0.0018905944329410168
schaefer_396,396,0.06222359179065626
schaefer_397,397,0.07384156971315559
schaefer_398,398,0.042275311134218306
schaefer_399,399,0.06277662811830631
schaefer_400,400,0.028461722300607697
schaefer_401,401,-0.018921943345024377
schaefer_402,402,0.21671079791982711
schaefer_403,403,-0.0767372019731674
schaefer_404,404,0.04864670779376434
schaefer_405,405,0.06779363826206443
schaefer_406,406,0.21633033621142866
schaefer_407,407,0.2647072434210333
schaefer_408,408,0.08785061089631634
schaefer_409,409,0.1378559065516524
schaefer_410,410,-0.02926421567215787
schaefer_411,411,0.020655918946237407
schaefer_412,412,0.009197305519938989
schaefer_413,413,0.09245754908949658
schaefer_414,414,-0.0809317909999835
schaefer_415,415,0.020595767372129765
schaefer_416,416,0.04998169172684814
schaefer_417,417,0.13672563608362104
schaefer_418,418,0.08056373645377742
schaefer_419,419,0.14390054929845347
