label,x,y,z,dtseries_row_i,left_hemi,first_rdm_corr,replication_rdm_corr,y_squared
205.0,26.618174076080322,-52.078927031807275,-8.379887207694676,49016.1652173913,0.0,0.0879429625484547,0.05270212622945393,2712.2146407843065
206.0,21.064868280036965,-72.97127663310448,-8.29173092626447,52450.50753768844,0.0,0.2749415865760369,0.26790951670366864,5324.80721346506
207.0,17.2855299169367,-35.81648799351284,-10.555428777422224,38414.2987012987,0.0,0.0123565260565273,-0.09024969411717447,1282.8208121894493
208.0,19.038932361602782,-86.54815040588379,-9.97368369102478,52182.27,0.0,0.4940579668089294,0.5627454928778923,7490.582338679482
209.0,46.43507872016182,-65.85745185748485,-6.119975951664588,51022.68778280543,0.0,0.316813437300882,0.33348932110798624,4337.203965160934
210.0,39.221835234226326,-83.30260751186273,-8.15891642964039,51619.64102564102,0.0,0.43159520535165585,0.4884424971949436,6939.324418275449
211.0,8.374211968978246,-72.14165261586507,-0.6542110980798801,52650.45,0.0,0.2573712275636132,0.24069584433024793,5204.4180421481515
212.0,13.639382744657583,-56.42563951426539,-3.0223726305532557,45520.58620689655,0.0,0.1252213404671792,0.1412626724132366,3183.852794593828
213.0,26.1109490167527,-93.86227984655471,-6.627141729063753,51786.208333333336,0.0,0.5154391056437818,0.5702844249739326,8810.127577992951
214.0,17.440226579967298,-45.029416837190325,-2.4149839189125677,30865.019736842107,0.0,0.0059611142917948,0.15275612702987382,2027.6483806974395
215.0,11.288543480928704,-91.286060658271,-1.1878644747099936,52396.84753363229,0.0,0.5207617202498,0.5445159381628731,8333.144870505532
216.0,46.32655152820406,-66.50563143775577,7.108712843273367,44078.21428571428,0.0,0.20211256617568082,0.20386293523664598,4422.999012934608
217.0,13.221759272293307,-45.23604363454899,2.811853169293051,30306.901408450703,0.0,0.1652897270711116,0.12056154390972974,2046.2996437068202
218.0,34.464526913123215,-85.24652040218879,5.135200179681115,48044.90419161677,0.0,0.44133426858303576,0.27373603260666635,7266.96924068079
219.0,10.762304935937726,-75.08177823315334,8.879577842204023,53252.03501945525,0.0,0.2656122963347926,0.23292760638253918,5637.273422652419
220.0,22.120175466583106,-59.70981575997823,6.024834339128157,51588.966507177036,0.0,0.1870724975715349,0.05323117104558352,3565.2620980905444
221.0,23.262048927007935,-96.22776525160846,8.168570312799192,51495.07843137255,0.0,0.4583558610171864,0.4291296453558606,9259.782805318664
222.0,42.04066946448349,-77.05396200970905,13.849099656430687,43420.42682926829,0.0,0.3178490318090305,0.03765140448617273,5937.313061393686
223.0,14.564597286590159,-91.5350401891421,17.877134479888497,52429.57534246575,0.0,0.3251982721811268,0.3068198741589674,8378.663582427858
224.0,16.38205549078928,-66.62690382944027,19.316800956994715,53733.859154929574,0.0,0.187508789804714,0.16982256187225167,4439.144313897482
225.0,6.28159115711848,-81.88183428446452,21.75593693256378,53320.86666666667,0.0,0.2080911508714525,0.1771454376011423,6704.634785788508
226.0,27.721510933666693,-84.12717209792719,20.752091268213785,42797.03658536585,0.0,0.274493724260147,0.1809026889752684,7077.381085194258
227.0,34.90272258829187,-75.8596107341625,24.23739712326615,42238.27777777778,0.0,0.3557883687426759,0.18046779275804495,5754.680540738663
228.0,16.48841803564745,-75.50913249745088,33.76541701485129,46092.39705882353,0.0,0.2440432875754659,0.17684507792845894,5701.629090517592
229.0,19.0177745019427,-83.29614892805586,36.35041112485139,41594.48447204969,0.0,0.22052984639873613,0.12142916769011415,6938.248426244861
230.0,27.081255000124695,-73.4248541555097,38.23740364402853,40403.55913978495,0.0,0.2194500984834625,0.19752362214245647,5391.209207757871
231.0,53.66523038591657,-0.09023334613868168,-4.5431675666783535,58380.23428571429,0.0,0.0891747975407593,0.12518209110086473,0.008142056755383141
232.0,60.705973920483274,-21.96794883853893,0.9646832844346459,45215.02030456853,0.0,0.1441126964666458,0.24561716581870532,482.59077617266394
233.0,53.87137479084294,-16.352281293636416,6.7834404532502335,53740.575609756095,0.0,0.2014829061201772,0.16806426391406032,267.39710350621147
234.0,41.27325421410638,-16.811106130883502,1.7879152967110024,52891.39864864865,0.0,0.0940805922521722,-0.0038174338857368158,282.61328934382885
235.0,38.323130206527,-6.53763893218798,12.630412792491022,39227.6168224299,0.0,0.1181307164952501,0.04189876203581441,42.74072280766
236.0,35.72207200792101,-20.236300418995047,12.945829020606148,45915.97037037037,0.0,0.0415507454567811,0.16445558824629872,409.5078546478191
237.0,60.38467392364105,-26.907054046531776,12.451258557183403,37746.57142857143,0.0,0.1845033874693888,0.14302129937353147,723.989557462982
238.0,61.33052177103157,-36.99181568113148,12.95272326673198,37330.37606837607,0.0,0.2022482961944437,0.1496497232135709,1368.3944273868046
239.0,41.09393766814587,-12.60573181919023,18.162404798993876,44801.17647058824,0.0,0.1303114623299346,0.13568071940991164,158.90447469734505
240.0,41.90518139360289,-29.31756147294597,18.337756942781766,40069.80686695279,0.0,0.0977164120774457,0.12120913594695876,859.519410719966
241.0,50.17285477031361,-11.17742412740534,14.616129755973816,46056.806818181816,0.0,0.1705812869965139,0.04793998174204888,124.93481012390302
242.0,57.58956775526061,-0.2901644284707786,10.91050964202324,47048.051094890514,0.0,0.1690415050161993,0.023171406271233354,0.0841953955497736
243.0,49.272047220865886,-21.68989435831706,19.154373474121094,45083.88,0.0,-0.0039238225995922,0.15694797401324773,470.45151727495414
244.0,60.99062009201836,-12.413765622168473,16.20307586119347,45524.865979381444,0.0,0.1641151832520513,0.10536718742157825,154.1015769221318
245.0,58.78069676850971,4.840153502913094,29.572471719039115,47570.38157894737,0.0,0.1946504017134606,0.06967829315819833,23.427085931761898
246.0,57.538297794692944,-6.6772222263788255,26.67798793351261,45772.53115727003,0.0,0.0657006146560064,0.16771843354564372,44.5852966604474
247.0,59.48674114772252,-15.579293087550573,30.698732130868095,45587.99285714285,0.0,0.2204431454238883,0.1532849904163909,242.71437310780107
248.0,49.424571804884,-7.260876240890201,35.34260842858291,43554.68292682927,0.0,0.0400961725874314,0.12133260936377196,52.72032378552381
249.0,54.10029945023563,-17.930075006747465,40.05587408083294,43818.45871559633,0.0,0.1026061287811327,0.10265464775302913,321.4875897475901
250.0,10.08600094186978,-15.406584349204236,41.7492539413332,31567.07874015748,0.0,0.1780204486792224,0.11684594628210204,237.3628413091449
251.0,50.482744625636506,-14.072933340072632,46.160344287327355,38125.56428571429,0.0,0.1088056222367784,0.12008799528767722,198.04745279412785
252.0,43.28350894422416,-10.656200413962445,45.75630937139672,34918.114457831325,0.0,0.2211194441253373,0.3009278144069686,113.55460726253338
253.0,46.95000151850751,-25.64570967356364,52.99743348273678,35725.106280193235,0.0,0.0697755406532469,0.11894351639848616,657.7024246607157
254.0,8.04992791135868,-8.33713612151137,49.71872341133163,32308.604790419162,0.0,0.10985561399559139,0.11001968906180488,69.50783870860967
255.0,40.42417476586336,-21.463746674667448,50.28187831901234,36018.94082840237,0.0,0.143792330328417,0.21919647995045133,460.6924213142979
256.0,34.516418871361665,-18.500413115997887,59.160471098253346,33709.19475655431,0.0,0.1257717316137607,0.14301387166648527,342.26528546258663
257.0,32.8113166156568,-34.001483967429714,59.439884662628174,35297.08552631579,0.0,0.0818015146878709,0.08719117185996318,1156.10091198738
258.0,30.676933062518085,-40.58934080335829,58.35856261076751,38344.8962962963,0.0,0.1046814574828495,0.1979858617297849,1647.494586851166
259.0,33.13402618061412,-27.759872884461373,58.13690214446097,35596.204545454544,0.0,0.1196932121944719,0.21539311243732723,770.6105425614538
260.0,5.288223063244539,-24.320837027886334,56.55208394106697,32447.698529411766,0.0,0.1488349071479006,0.1585310080108439,591.503113737007
261.0,26.5881325092191,-11.563482920328775,61.63742317249572,34003.36601307189,0.0,0.1167642975328215,0.1950187079457167,133.7141372487353
262.0,10.467902965691625,-40.87742334482621,65.13242369282003,31852.755102040817,0.0,0.2181635698360624,0.2507408667781054,1670.963739312143
263.0,20.29217809789321,-25.383374345068837,62.69804823632334,33581.60784313725,0.0,0.1726995797750519,0.1269151587271166,644.3156931418988
264.0,20.90376761754354,-30.303462394078572,63.60956071217855,33860.525,0.0,0.1487002931594618,0.19593648295538005,918.2998330693342
265.0,22.5012503788389,-35.364343064406825,66.99574061426623,34989.206896551725,0.0,0.1544506902909453,0.07605157138544595,1250.636760377059
266.0,14.381288705247172,-9.950370327810223,69.03385153781163,34098.74157303371,0.0,0.1156423526787511,0.22215047302414703,99.00986966056612
267.0,15.462098341721754,-47.33718018842167,68.32018577981982,37853.34911242603,0.0,0.0216215058560171,0.22863640734990884,2240.808628191101
268.0,5.395201109585009,-24.186240110899274,68.3289891895495,32510.389473684212,0.0,0.18984860127173653,0.14917717876119924,584.9742107020729
269.0,14.780103738846318,-21.632543760730375,70.87820117089056,33974.6,0.0,0.1301732077623991,0.21647251396000922,467.96694955991467
270.0,12.32349358418191,-34.58663862065752,72.74601538606392,32845.248062015504,0.0,0.1339946850041625,0.1386074843617742,1196.2355710759582
271.0,47.41687404792118,-50.278165070276295,-15.057751670083166,51163.961977186314,0.0,0.2908886915299327,0.31899993708114777,2527.8938828339515
272.0,55.512173535531026,-55.54511250947651,0.7641849615406898,43703.491228070176,0.0,0.31060801488498,0.16259795412632927,3085.259523690404
273.0,50.20844548142801,-56.380290234182766,11.765378415115237,43853.10236220472,0.0,0.1007767004438127,0.12435931177991372,3178.7371268906845
274.0,41.77456081800224,-74.14638393181414,31.45769707230497,43324.53719008264,0.0,0.2751296840964725,0.06966001365588378,5497.686250163986
275.0,30.455088334925033,-66.15063435423608,34.29848482094559,41994.92156862745,0.0,0.2316881714158984,0.266944774551272,4375.906425467838
276.0,54.59200934993411,-24.734914261160544,40.92116272565231,44965.912621359224,0.0,0.2890306244141204,0.26271174420818166,611.8159835069632
277.0,16.62149748017516,-72.61082043225252,47.58372275436981,40504.9746835443,0.0,0.21877270615580757,0.09741342479781129,5272.33124384482
278.0,39.91209218743142,-38.47120585066549,42.72745878241035,36102.13483146067,0.0,0.3221392777828321,0.31681766187974375,1480.0336796042786
279.0,44.46286655874813,-28.126201573540182,41.47411360460169,35628.117647058825,0.0,0.1145373621818063,0.2129208996774076,791.0832149554143
280.0,28.632842994598022,-61.19037660345974,49.13780722560653,42360.78313253012,0.0,0.3021966236822692,0.2698482953945936,3744.2621888732333
281.0,35.599052148116265,-45.57845864546926,44.8652687474301,42302.45263157895,0.0,0.1642112648880312,0.28929013268613185,2077.3958924967515
282.0,20.64941999772016,-65.52931518554688,52.80463070588954,40666.2,0.0,0.21718550230783892,0.41107167579179327,4294.091148686744
283.0,36.28334897984573,-36.601558706148076,47.714956961042894,36326.983606557376,0.0,0.3297168600938844,0.12269389737723807,1339.674099719604
284.0,32.71726516723633,-50.10056889125279,51.16237714494978,42492.16,0.0,0.2898724285710615,0.2943324465302387,2510.067003227167
285.0,9.505382341497084,-67.11328629886403,53.40694898717544,40622.21568627451,0.0,0.1676341646358507,0.2027425327161019,4504.19319783329
286.0,25.825424281918274,-55.52857256908806,58.31028276560258,42316.8418367347,0.0,0.3425542980862144,0.34810797006465205,3083.4223715604794
287.0,7.828031433650425,-53.74054478236607,58.446114022391185,40543.08,0.0,0.2638687858147621,0.2709245738451742,2888.0461535054933
288.0,14.042484604309653,-60.19246391938111,60.929740941413094,40285.299065420564,0.0,0.2042764136577598,0.2242349303169031,3623.132712685997
289.0,24.81768237154908,-47.88418075935972,63.977776977913514,42111.77914110429,0.0,0.1949883477318548,0.1527376782168052,2292.8947669950358
290.0,38.33113407558865,-3.08252739969434,50.60765872531467,37165.24444444444,0.0,0.3405867325629322,0.3502247027526831,9.50197516986635
291.0,26.70292810172089,-2.7415841694397867,52.14924744535084,35106.2479338843,0.0,0.2949516439470732,0.4179281314252637,7.516283758122845
292.0,21.673201450548675,-3.5813769066804335,63.36687577900133,34369.926315789475,0.0,0.22429190838375723,0.3354751258610572,12.82626054770391
293.0,48.78837077525439,7.403127114417145,24.87813119203346,47427.36464088398,0.0,0.3637870052727863,0.3925539424555816,54.80629107221832
294.0,56.074307209736595,-48.108211723533834,9.92535959278141,40716.00900900901,0.0,0.2112366208674118,0.1965294109944062,2314.4000352363582
295.0,49.850258856704556,-42.05594206347908,13.995097484785257,36867.24742268041,0.0,0.1515439935949583,0.20632647086138653,1768.702262846709
296.0,57.59400785087359,-43.154976873114556,22.586718360976416,36999.88118811881,0.0,0.1950788962310309,0.12296202397637435,1862.3520289190521
297.0,56.710862532258034,-32.95760837942362,25.514818392693996,39083.53125,0.0,0.2687658530701126,0.1348339826861738,1086.2039500914539
298.0,58.10631807978282,-22.410730373359726,24.54381498462426,45235.113772455086,0.0,0.21606744072901748,0.10579579370298335,502.2408358674282
299.0,59.80866828458063,-29.99676695363275,37.594839597570484,43659.06034482759,0.0,0.2941337386460744,0.2237817731292936,899.8060276705538
300.0,56.15323479642573,-41.96442975702974,36.23700945156137,38329.81958762887,0.0,0.2927905060335039,0.18284343716434528,1761.0133648326832
301.0,48.01351845343381,3.0356886814662953,39.72925668678536,51251.11920529801,0.0,0.2585935621024023,0.3364720314232313,9.215405770782574
302.0,39.27358016600976,5.485292549567441,-17.592850538400505,44237.966346153844,0.0,0.0570670673449308,-0.014746580231764398,30.088434354340073
303.0,39.64067919114057,9.727283228846158,-5.537236811191428,38732.37254901961,0.0,0.1411613957356426,0.18733719495960544,94.62003901419173
304.0,40.24768539748267,-6.492188683140497,-8.04816696548064,44591.1780104712,0.0,0.09356459473001941,0.11848503157798106,42.14851389749754
305.0,39.38585307810566,2.51058731825635,2.3169576355744854,38677.207920792076,0.0,0.0248765465214722,0.1272819199157143,6.30304868258961
306.0,37.1493850268906,22.5524371510787,5.313723708750854,39321.77697841726,0.0,0.355836483750494,0.2284037365796341,508.6124214533547
307.0,38.118609614186475,5.733286738153789,10.941036589733965,39359.72077922078,0.0,0.1665901749030993,0.16437376380302648,32.87057682189012
308.0,49.62795396790887,5.072051847489537,4.478303664737809,46464.313868613135,0.0,0.2314759801065328,0.08099891676215971,25.72570994362203
309.0,52.454566750750445,12.12422192016704,12.022940819695492,46907.5033557047,0.0,0.2156194283148637,0.18090868669613064,146.99675716945893
310.0,31.676972077189504,42.88252748761858,25.642915668575444,56509.85253456221,0.0,0.190379126105689,0.2560413556322394,1838.9111637263632
311.0,7.4468557946822225,16.255335732067334,36.03954292746151,31075.811764705883,0.0,0.3231377136972506,0.1586120805073207,264.23593976222503
312.0,6.969535203278065,0.4721052770037204,41.626073241233826,30769.3125,0.0,0.2186794505415864,0.015204480692248102,0.22288339257475956
313.0,11.179695308523835,-31.161882693174654,41.773951434584525,32018.703703703704,0.0,0.240858127517475,0.17708856067866943,971.062932983178
314.0,6.71406974019231,9.945868152755875,54.050580067677544,31439.405405405407,0.0,0.4101723335930345,0.25974005965005087,98.92029331200355
315.0,11.271197433889347,-43.28845551762268,52.4611507610683,31677.82481751825,0.0,0.0782063976525303,0.11985029445404144,1873.8903811011974
316.0,11.505796033889055,-30.65045326948166,48.42460373044014,32208.2890625,0.0,0.1838250767180796,0.16937664273346228,939.4502856246789
317.0,6.8320929745265415,-3.702170523277351,64.16507786342076,32857.6,0.0,0.2501745208861473,0.15273059157477445,13.706066583423695
318.0,14.67745435502794,3.8410323979126084,67.619177669949,34209.51111111111,0.0,0.1470543880647439,-0.00022581833953490212,14.753529881814282
319.0,13.202616746715039,20.28778129368159,-19.89308396929261,48907.184971098264,0.0,0.0931212208671475,-0.054135919154256515,411.59406982025666
320.0,22.871905686839526,24.24836398118379,-18.166885104400432,48492.30463576159,0.0,0.3028871413076058,0.15854212596426845,587.9831557639714
321.0,8.302180820497973,44.259212143119726,-22.713349506772797,48992.74137931035,0.0,0.1747708417970451,0.08018847034554982,1958.8778595296765
322.0,20.437674096051385,44.728394945930035,-16.831563545675838,48656.705882352944,0.0,0.1738857983245595,0.16897092650837778,2000.6293144390995
323.0,4.8857814154841686,19.12965817343105,-20.766583366827533,49548.829545454544,0.0,-0.0327780455030914,-0.1388419469207635,365.9438218323174
324.0,9.20172410661524,61.676164627075195,-13.316375011747533,50148.704545454544,0.0,0.0675890352928274,0.08605334249625912,3803.9492831060816
325.0,28.90807596842448,-2.3490460979358088,-38.20309823997012,50941.831460674155,0.0,0.0759975683524234,0.029620263028121003,5.51801757022745
326.0,50.03830907219335,-8.773564105951472,-36.09164578036258,49937.95394736842,0.0,0.1723183607423667,0.11390893243188421,76.97542712124005
327.0,37.428119394163424,13.713085198244512,-36.53811517930189,52703.39735099338,0.0,-0.0517901580887472,-0.04373292502758066,188.04870565431273
328.0,40.55378435172287,-15.675737303846022,-29.381055953455906,50503.37745098039,0.0,0.16665374882564912,0.06503707762040546,245.72874001918976
329.0,30.206021842055435,9.520684668398278,-28.241513094564123,52076.16535433071,0.0,0.0020909910784282,-0.09665282160888466,90.64343655507403
330.0,48.88860205835944,-29.683327463649263,-24.108101543964157,50369.395973154365,0.0,0.0182095324153941,0.17292290180652126,881.0999293142346
331.0,24.295945861122824,-19.582389667436676,-25.97007163778528,53526.08441558442,0.0,0.155240727865515,0.061522671336825055,383.46998508733066
332.0,49.22095328003821,-54.768238039782446,42.484446365467825,43264.95620437956,0.0,0.1501705520940636,0.2625978340752337,2999.559897982273
333.0,50.31123930278577,-45.90379867553711,43.35948731271844,40908.6,0.0,0.2341366700797231,0.2510966511149464,2107.1587328442424
334.0,34.285804578236174,-64.95522805622646,41.79692281995501,41947.42857142857,0.0,0.0998878590420823,0.1415456526088121,4219.181651836389
335.0,49.45631554883397,-36.18286156797124,45.916177121465076,38874.4371257485,0.0,0.23896752045478487,0.34104346628414073,1309.19947124697
336.0,42.913592642926154,-45.79301890921086,43.64458031349994,41358.09574468085,0.0,0.1264734384849562,0.1887013235571735,2097.000580819343
337.0,38.38815373738607,-54.869904403686526,44.32788103739421,41971.62,0.0,0.2567296773228277,0.28952730718900527,3010.706409269698
338.0,59.660584812842046,-31.782354238674724,-17.596765692463986,51086.79695431472,0.0,0.17844252642810443,0.24506888733412582,1010.1180409526052
339.0,59.76464413685404,-45.812508868563704,-7.841116327768678,46418.891719745225,0.0,0.24225423591476666,0.22392793315681897,2098.785968832228
340.0,33.46619137731092,21.400654371853534,-7.98616364207761,39475.35172413793,0.0,0.1597705033049425,0.24811362987482294,457.9880075435338
341.0,26.84178358661242,55.336902113985424,-12.12876984304633,48500.57024793389,0.0,0.1397789333701325,0.10192187566941838,3062.1727355728044
342.0,40.559077144448274,50.592628454071246,-4.1554540047069,45333.686274509804,0.0,0.11422862542825558,0.2998783681313333,2559.6140538916993
343.0,26.88937673187256,56.884540069580076,3.3031007386446,53084.816,0.0,0.1208027057996379,0.2034113637024639,3235.850898927661
344.0,44.806028383272185,39.43624290260109,6.234762448448318,41743.657657657655,0.0,0.2380899259032014,0.060067431644613124,1555.2172542729547
345.0,39.598338473926894,44.968832384456285,14.93465907736258,51279.454545454544,0.0,0.22638378292049743,0.3052640019747204,2022.1958860213242
346.0,44.52877004523026,30.547599307277746,18.120682666176243,46728.94736842105,0.0,0.106309105411195,0.21687403519967707,933.1558234379959
347.0,45.05574655532837,17.583822692141812,24.468008420046637,47084.22794117647,0.0,0.2918464518093172,0.32165201042411273,309.1908204686813
348.0,24.785801142203706,52.939341697372306,21.632447523229263,55568.78151260504,0.0,0.1956960619183607,0.1361277353187469,2802.5738993511422
349.0,44.19932126623439,28.772169954194798,27.157898174496147,50177.65354330709,0.0,0.2512138879451637,0.2466076547132777,827.8377638730699
350.0,39.117339331528235,10.898673470678,32.60661087364986,48418.06896551724,0.0,0.2459687477558019,0.403424902028422,118.78108342046045
351.0,37.383035265604654,30.22872142791748,36.090450007120765,57144.86666666667,0.0,0.1608166166352226,0.19247010192704275,913.7755991666374
352.0,41.753249378947466,18.027360334024802,40.4674075485824,57506.707792207795,0.0,0.1711757099463988,0.25920014388763213,324.9857206127708
353.0,40.55238162769991,6.850536610565934,46.54215397554285,57630.14705882353,0.0,0.263335506136979,0.22723353368047502,46.92985185270419
354.0,33.94934883746472,13.628406672687321,52.11769550449245,57475.84065934066,0.0,0.2653751750048176,0.3069178805671326,185.73346843614829
355.0,23.697269121805828,8.198285692532858,56.90875116984049,41055.46,0.0,0.3414196265634078,0.17446466498638258,67.21188829638896
356.0,12.44676819969626,-69.14612326101094,39.112229419355636,41228.94957983193,0.0,0.2056744403820104,0.041239277439029325,4781.186362026919
357.0,6.635549900961704,-62.621360153448386,45.930692610193475,41009.37704918033,0.0,0.29848860891923634,0.27615946656102497,3921.4347474678934
358.0,5.817638300642183,-25.292138956770113,28.518856241733214,30728.822784810127,0.0,0.0589957702552764,-0.09769353478878545,639.6922930085684
359.0,4.089872417449951,-2.2566875429451465,31.259956970214844,31095.76,0.0,0.0431455613685182,0.05926276364899504,5.092638666483802
360.0,8.771095595215305,34.117682878898854,26.03137752648556,42099.46666666667,0.0,0.19644801781217971,0.1920585805919828,1164.0162850251081
361.0,5.84996915274653,26.52568685597387,47.12556727179165,40853.525862068964,0.0,0.3040526150289791,0.2460971468650535,703.6120631811849
362.0,49.97717374436399,-47.9153795445219,20.156784382272274,39521.585106382976,0.0,0.2588158281473396,0.1016290783420226,2295.8835968955873
363.0,45.91500594399192,-64.31225117770109,21.56271067532626,43904.78787878788,0.0,0.1661856770135177,0.0968720735025757,4136.065651543715
364.0,50.870995966593426,-56.14791912502713,26.256442059410944,44274.15555555555,0.0,0.1655531162097027,0.13464495173265226,3152.5888220705874
365.0,53.69786135355631,-49.513483651479085,31.0010125319163,40985.84166666667,0.0,0.166022859870907,0.19936711080792235,2451.5850633052864
366.0,44.94430217426785,-64.51744180753086,37.9170521477968,43068.54143646409,0.0,0.212437966426871,0.1896368826513292,4162.500297388131
367.0,49.829483804823475,5.503451492590241,-31.00376115871381,56420.43037974684,0.0,0.1561679685505713,-0.005591036254052423,30.287978331293747
368.0,60.09505392915459,-11.963301639523237,-21.0238891519526,54910.77419354839,0.0,0.1838445275709253,0.12444106495085108,143.1205861182194
369.0,49.25383931940252,13.210932211442428,-19.023963991275505,58380.27272727273,0.0,0.0516214258917066,0.03626721961503937,174.5287298953271
370.0,53.26320462036133,-6.808633356288076,-13.778250663757325,58952.372,0.0,0.2017556269722622,-0.011821959271709438,46.35748818035863
371.0,61.47702493338749,-28.38332570832351,-5.489802539348602,51952.120689655174,0.0,0.2960620775858583,0.1145647081435575,805.6131782647783
372.0,48.963471580954156,-23.752317380504447,-5.843007216934397,51568.06722689076,0.0,0.1267398111762018,0.035261506458134216,564.1725809442137
373.0,60.76266620033666,-40.84828236228541,2.3520848008460904,37496.22368421053,0.0,0.3022189673490721,0.08941180373419955,1668.5821719489973
374.0,49.579769632090695,-36.194236909380614,3.9536571056807635,37081.316770186335,0.0,0.10439012703480802,0.11272105734891175,1310.0227854523698
375.0,32.833598543713975,22.551234031890655,-16.98024054173823,46983.20279720279,0.0,0.2126313895085678,0.08696702479457355,508.5581563611032
376.0,34.554306976194304,39.13441901478341,-11.824635839074608,48153.07317073171,0.0,0.3034613318956434,0.18928632614738064,1531.5027516246414
377.0,47.489511270438676,33.021257543985826,-5.723274987178599,39460.30973451328,0.0,0.2974009797930321,0.12446874292648427,1090.4034497862408
378.0,52.07001031994146,24.701193017474676,9.456635869828995,43181.63276836158,0.0,0.2963476568737044,0.17258736973341968,610.1489364865397
379.0,5.67328432419291,39.507851363141874,-10.313907113711268,51588.252873563215,0.0,0.0923763551359262,0.06679091600208484,1560.8703193321112
380.0,10.024958690750264,65.15360816171236,2.384960550153367,55204.84112149533,0.0,0.1323342791028893,0.21280322474626856,4244.992656489951
381.0,8.505766546106063,43.21743518630893,4.2891524290730585,54833.473988439306,0.0,0.20111449237925202,0.1544369913979369,1867.7467040828135
382.0,8.045882364337364,52.40973174705934,14.449868108449357,55652.230337078654,0.0,0.1539036012582302,-0.013369581498182745,2746.7799817987197
383.0,15.953463539596676,62.26315011904221,17.269747257232666,55574.61240310078,0.0,0.1596602054558832,0.05651782386290711,3876.699862746386
384.0,4.523526196577111,23.583066765142945,21.35410873257384,31326.102040816328,0.0,0.11647977210896848,0.04798009091386338,556.1610380491898
385.0,7.086853755147834,54.0589365507427,30.55317866676732,55945.642105263156,0.0,0.2115097868709102,0.059455216804263064,2922.368620997225
386.0,17.433140363448704,49.3530164213262,34.209667906801926,55936.19658119658,0.0,0.1568238027817863,0.1666909076444236,2435.7202298836937
387.0,5.749441640130405,41.4503033517421,38.11177016948832,56142.55172413793,0.0,0.1771091000755756,0.13653952272397915,1718.1276479514424
388.0,25.532332384697746,33.11969298068608,39.16693715960066,56812.233644859814,0.0,0.1874109062784362,0.03806660166342341,1096.9140631349069
389.0,12.87610320737285,37.60007086723081,49.77748142365486,56183.18709677419,0.0,0.2011214652223186,0.13171853445606282,1413.7653292207792
390.0,23.037271240611137,22.520742186793573,49.54508729628575,56954.345679012345,0.0,0.0980759939044274,0.16322229482190995,507.1838286440238
391.0,12.278688049316406,17.990119454168504,61.23844961350964,40081.15483870968,0.0,0.1757356616600022,0.1263782761678328,323.64439797525205
392.0,12.267904349412964,-53.759022644910765,13.625591613670096,45536.90521327014,0.0,0.2051634857169316,0.12453964103655471,2890.0325157360285
393.0,6.251487001776695,-42.821598609288536,21.40738445520401,29837.041666666668,0.0,0.0202861630907004,-0.12863557221891042,1833.689307455022
394.0,17.040313802446637,-62.81950258527483,26.96964168548584,52237.6,0.0,0.2625049741408735,0.2136706928693073,3946.2899050613514
395.0,5.826846001511913,-51.23070935610324,24.448807333822305,45399.56497175141,0.0,0.0669293899302096,-0.0018905944329410166,2624.585581129524
396.0,5.351490142733552,-64.58570267433343,32.79197129537893,43213.104651162794,0.0,0.238835343498481,0.062223591790656264,4171.312989937401
397.0,6.343614931230421,-37.45745570938308,35.10037642639953,31622.83116883117,0.0,0.1872832276956674,0.07384156971315559,1403.0609882203953
398.0,3.258028593328264,-19.152408175998264,36.549320733105695,30706.01851851852,0.0,0.1576215210260573,0.042275311134218306,366.8147389400452
399.0,10.968664841992515,-51.20612614495413,37.168119754110066,41304.4375,0.0,0.1924933335925963,0.06277662811830631,2622.0673547729552
400.0,7.491741624850671,-48.477068299228705,46.01525108559618,37691.22330097087,0.0,0.2799971714102812,0.028461722300607697,2350.0261508880844
