subject_id,binary_id,trinary_id,target_choice,trinary_group,catch
cbfe9812-b6c0-4bbb-9cda-160da3da0211,30.0,30.0,1,1,1.0
cbfe9812-b6c0-4bbb-9cda-160da3da0211,30.0,30.0,1,1,1.0
cbfe9812-b6c0-4bbb-9cda-160da3da0211,30.0,30.0,1,1,1.0
c485716c-e631-43bd-8393-1f3ce811240f,30.0,30.0,1,0,1.0
c485716c-e631-43bd-8393-1f3ce811240f,30.0,30.0,1,0,1.0
c485716c-e631-43bd-8393-1f3ce811240f,30.0,30.0,1,0,1.0
6192926d-37ed-49cd-9399-7ac50c7c25c0,30.0,30.0,1,1,1.0
6192926d-37ed-49cd-9399-7ac50c7c25c0,30.0,30.0,1,1,1.0
6192926d-37ed-49cd-9399-7ac50c7c25c0,30.0,30.0,1,1,1.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,30.0,30.0,1,0,1.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,30.0,30.0,1,0,1.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,30.0,30.0,1,0,1.0
718622d5-fb0c-4fe9-adf5-366d10b39301,30.0,30.0,1,1,1.0
718622d5-fb0c-4fe9-adf5-366d10b39301,30.0,30.0,1,1,1.0
718622d5-fb0c-4fe9-adf5-366d10b39301,30.0,30.0,1,1,1.0
8a13dda4-6463-4320-baa2-a54090512a31,30.0,30.0,1,0,1.0
8a13dda4-6463-4320-baa2-a54090512a31,30.0,30.0,1,0,1.0
8a13dda4-6463-4320-baa2-a54090512a31,30.0,30.0,1,0,1.0
d4838bb8-cd69-4a4f-a16a-088457a5191f,30.0,30.0,1,0,1.0
d4838bb8-cd69-4a4f-a16a-088457a5191f,30.0,30.0,1,0,1.0
d4838bb8-cd69-4a4f-a16a-088457a5191f,30.0,30.0,1,0,1.0
306d960c-8919-4e56-8baa-c540b885f4f0,30.0,30.0,1,0,1.0
306d960c-8919-4e56-8baa-c540b885f4f0,30.0,30.0,1,0,1.0
306d960c-8919-4e56-8baa-c540b885f4f0,30.0,30.0,1,0,1.0
7,30.0,30.0,1,1,1.0
7,30.0,30.0,1,1,1.0
7,30.0,30.0,1,1,1.0
8,30.0,30.0,1,0,1.0
8,30.0,30.0,1,0,1.0
8,30.0,30.0,1,0,1.0
9,30.0,30.0,1,1,1.0
9,30.0,30.0,1,1,1.0
9,30.0,30.0,1,1,1.0
10,30.0,30.0,1,0,1.0
10,30.0,30.0,1,0,1.0
10,30.0,30.0,1,0,1.0
11,30.0,30.0,1,1,1.0
11,30.0,30.0,1,1,1.0
11,30.0,30.0,1,1,1.0
12,30.0,30.0,1,0,1.0
12,30.0,30.0,1,0,1.0
12,30.0,30.0,1,0,1.0
13,30.0,30.0,1,1,1.0
13,30.0,30.0,1,1,1.0
13,30.0,30.0,1,1,1.0
14,30.0,30.0,1,0,1.0
14,30.0,30.0,1,0,1.0
14,30.0,30.0,1,0,1.0
15,30.0,30.0,1,1,1.0
15,30.0,30.0,1,1,1.0
15,30.0,30.0,1,1,1.0
16,30.0,30.0,1,0,1.0
16,30.0,30.0,1,0,1.0
16,30.0,30.0,1,0,1.0
17,30.0,30.0,1,1,1.0
17,30.0,30.0,1,1,1.0
17,30.0,30.0,1,1,1.0
18,30.0,30.0,1,0,1.0
18,30.0,30.0,1,0,1.0
18,30.0,30.0,1,0,1.0
19,30.0,30.0,1,1,1.0
19,30.0,30.0,1,1,1.0
19,30.0,30.0,1,1,1.0
20,30.0,30.0,1,0,1.0
20,30.0,30.0,1,0,1.0
20,30.0,30.0,0,0,1.0
21,30.0,30.0,1,1,1.0
21,30.0,30.0,1,1,1.0
21,30.0,30.0,1,1,1.0
23,30.0,30.0,1,1,1.0
23,30.0,30.0,1,1,1.0
23,30.0,30.0,1,1,1.0
24,30.0,30.0,1,0,1.0
24,30.0,30.0,1,0,1.0
24,30.0,30.0,1,0,1.0
26,30.0,30.0,1,0,1.0
26,30.0,30.0,1,0,1.0
26,30.0,30.0,1,0,1.0
27,30.0,30.0,1,1,1.0
27,30.0,30.0,1,1,1.0
27,30.0,30.0,1,1,1.0
28,30.0,30.0,1,0,1.0
28,30.0,30.0,1,0,1.0
28,30.0,30.0,1,0,1.0
29,30.0,30.0,1,1,1.0
29,30.0,30.0,1,1,1.0
29,30.0,30.0,1,1,1.0
30,30.0,30.0,1,0,1.0
30,30.0,30.0,1,0,1.0
30,30.0,30.0,1,0,1.0
31,30.0,30.0,1,1,1.0
31,30.0,30.0,1,1,1.0
31,30.0,30.0,1,1,1.0
