subject_id,binary_id,trinary_id,target_choice,trinary_group,catch
6b26cfa6-d1c6-4455-98b2-55b1783f2cd4,16.0,16.0,0,1,0.0
1dd81ced-dc40-4d4f-9d15-e360bfe4bdce,16.0,16.0,0,1,0.0
1dd81ced-dc40-4d4f-9d15-e360bfe4bdce,16.0,16.0,1,1,0.0
1dd81ced-dc40-4d4f-9d15-e360bfe4bdce,16.0,16.0,0,1,0.0
73196fa0-37a7-4c4f-80ca-6a3adc5e3062,16.0,16.0,1,1,0.0
73196fa0-37a7-4c4f-80ca-6a3adc5e3062,16.0,16.0,1,1,0.0
73196fa0-37a7-4c4f-80ca-6a3adc5e3062,16.0,16.0,0,1,0.0
50052cbf-eedb-4b9a-bc19-fe6cde12d8bc,16.0,16.0,1,1,0.0
50052cbf-eedb-4b9a-bc19-fe6cde12d8bc,16.0,16.0,1,1,0.0
50052cbf-eedb-4b9a-bc19-fe6cde12d8bc,16.0,16.0,0,1,0.0
eae06661-078d-4d13-b3a9-c58946dbae87,16.0,16.0,1,0,0.0
eae06661-078d-4d13-b3a9-c58946dbae87,16.0,16.0,0,0,0.0
eae06661-078d-4d13-b3a9-c58946dbae87,16.0,16.0,0,0,0.0
5f93f61c-8691-442b-9f60-626d11a73ef7,16.0,16.0,0,0,0.0
5f93f61c-8691-442b-9f60-626d11a73ef7,16.0,16.0,1,0,0.0
5f93f61c-8691-442b-9f60-626d11a73ef7,16.0,16.0,0,0,0.0
b39e2b17-9540-4aab-915e-a8984ab90ae6,16.0,16.0,1,1,0.0
b39e2b17-9540-4aab-915e-a8984ab90ae6,16.0,16.0,1,1,0.0
b39e2b17-9540-4aab-915e-a8984ab90ae6,16.0,16.0,1,1,0.0
664ded3d-fe75-41d7-8a08-2596a5bf2484,16.0,16.0,0,0,0.0
664ded3d-fe75-41d7-8a08-2596a5bf2484,16.0,16.0,1,0,0.0
664ded3d-fe75-41d7-8a08-2596a5bf2484,16.0,16.0,0,0,0.0
cbfe9812-b6c0-4bbb-9cda-160da3da0211,16.0,16.0,0,1,0.0
cbfe9812-b6c0-4bbb-9cda-160da3da0211,16.0,16.0,1,1,0.0
cbfe9812-b6c0-4bbb-9cda-160da3da0211,16.0,16.0,1,1,0.0
c485716c-e631-43bd-8393-1f3ce811240f,16.0,16.0,0,0,0.0
c485716c-e631-43bd-8393-1f3ce811240f,16.0,16.0,0,0,0.0
c485716c-e631-43bd-8393-1f3ce811240f,16.0,16.0,1,0,0.0
6192926d-37ed-49cd-9399-7ac50c7c25c0,16.0,16.0,1,1,0.0
6192926d-37ed-49cd-9399-7ac50c7c25c0,16.0,16.0,1,1,0.0
6192926d-37ed-49cd-9399-7ac50c7c25c0,16.0,16.0,1,1,0.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,16.0,16.0,1,0,0.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,16.0,16.0,1,0,0.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,16.0,16.0,1,0,0.0
718622d5-fb0c-4fe9-adf5-366d10b39301,16.0,16.0,1,1,0.0
718622d5-fb0c-4fe9-adf5-366d10b39301,16.0,16.0,1,1,0.0
718622d5-fb0c-4fe9-adf5-366d10b39301,16.0,16.0,1,1,0.0
8a13dda4-6463-4320-baa2-a54090512a31,16.0,16.0,0,0,0.0
8a13dda4-6463-4320-baa2-a54090512a31,16.0,16.0,0,0,0.0
8a13dda4-6463-4320-baa2-a54090512a31,16.0,16.0,0,0,0.0
d4838bb8-cd69-4a4f-a16a-088457a5191f,16.0,16.0,0,0,0.0
d4838bb8-cd69-4a4f-a16a-088457a5191f,16.0,16.0,0,0,0.0
d4838bb8-cd69-4a4f-a16a-088457a5191f,16.0,16.0,1,0,0.0
306d960c-8919-4e56-8baa-c540b885f4f0,16.0,16.0,0,0,0.0
306d960c-8919-4e56-8baa-c540b885f4f0,16.0,16.0,0,0,0.0
306d960c-8919-4e56-8baa-c540b885f4f0,16.0,16.0,0,0,0.0
